faculty_name,department_name,course_code,course_url
School of International Policy and Governance,International Public Policy,IP642,https://academic-calendar.wlu.ca/course.php?c=81840&cal=3&d=3346&s=1198&y=94
School of International Policy and Governance,International Public Policy,IP643,https://academic-calendar.wlu.ca/course.php?c=81841&cal=3&d=3346&s=1198&y=94
School of International Policy and Governance,International Public Policy,IP652,https://academic-calendar.wlu.ca/course.php?c=81845&cal=3&d=3346&s=1198&y=94
School of International Policy and Governance,International Public Policy,IP654,https://academic-calendar.wlu.ca/course.php?c=81847&cal=3&d=3346&s=1198&y=94
School of International Policy and Governance,International Public Policy,IP661,https://academic-calendar.wlu.ca/course.php?c=81959&cal=3&d=3346&s=1198&y=94
School of International Policy and Governance,International Public Policy,IP662,https://academic-calendar.wlu.ca/course.php?c=81960&cal=3&d=3346&s=1198&y=94
School of International Policy and Governance,International Public Policy,IP663,https://academic-calendar.wlu.ca/course.php?c=81961&cal=3&d=3346&s=1198&y=94
School of International Policy and Governance,International Public Policy,IP680,https://academic-calendar.wlu.ca/course.php?c=81846&cal=3&d=3346&s=1198&y=94
School of International Policy and Governance,International Public Policy,IP699,https://academic-calendar.wlu.ca/course.php?c=81844&cal=3&d=3346&s=1198&y=94
Martin Luther University College,Martin Luther University College,TH664L,https://academic-calendar.wlu.ca/course.php?c=81774&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH664M,https://academic-calendar.wlu.ca/course.php?c=81786&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH664Q,https://academic-calendar.wlu.ca/course.php?c=81827&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH501A,https://academic-calendar.wlu.ca/course.php?c=81721&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH501B,https://academic-calendar.wlu.ca/course.php?c=81722&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH501C,https://academic-calendar.wlu.ca/course.php?c=81710&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH501D,https://academic-calendar.wlu.ca/course.php?c=81711&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH502A,https://academic-calendar.wlu.ca/course.php?c=81813&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH502B,https://academic-calendar.wlu.ca/course.php?c=81814&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH503A,https://academic-calendar.wlu.ca/course.php?c=81708&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH503C,https://academic-calendar.wlu.ca/course.php?c=81709&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH503E,https://academic-calendar.wlu.ca/course.php?c=81806&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH503F,https://academic-calendar.wlu.ca/course.php?c=81707&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH503G,https://academic-calendar.wlu.ca/course.php?c=81705&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH503H,https://academic-calendar.wlu.ca/course.php?c=81825&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH503H,https://academic-calendar.wlu.ca/course.php?c=81826&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH530A,https://academic-calendar.wlu.ca/course.php?c=81714&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH530B,https://academic-calendar.wlu.ca/course.php?c=81715&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH530C,https://academic-calendar.wlu.ca/course.php?c=81726&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH530E,https://academic-calendar.wlu.ca/course.php?c=81703&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH560A,https://academic-calendar.wlu.ca/course.php?c=81738&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH560C,https://academic-calendar.wlu.ca/course.php?c=81780&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH560E,https://academic-calendar.wlu.ca/course.php?c=81706&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH560F,https://academic-calendar.wlu.ca/course.php?c=81704&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH560G,https://academic-calendar.wlu.ca/course.php?c=81819&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH608,https://academic-calendar.wlu.ca/course.php?c=81712&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH609,https://academic-calendar.wlu.ca/course.php?c=81713&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH620D,https://academic-calendar.wlu.ca/course.php?c=81716&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH620E,https://academic-calendar.wlu.ca/course.php?c=81717&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH620F,https://academic-calendar.wlu.ca/course.php?c=81778&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH621E,https://academic-calendar.wlu.ca/course.php?c=81718&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH622A,https://academic-calendar.wlu.ca/course.php?c=81719&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH622B,https://academic-calendar.wlu.ca/course.php?c=81720&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH622C,https://academic-calendar.wlu.ca/course.php?c=81723&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH628,https://academic-calendar.wlu.ca/course.php?c=81724&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH629,https://academic-calendar.wlu.ca/course.php?c=81725&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH640B,https://academic-calendar.wlu.ca/course.php?c=81727&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH640D,https://academic-calendar.wlu.ca/course.php?c=81728&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH640E,https://academic-calendar.wlu.ca/course.php?c=81729&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH640G,https://academic-calendar.wlu.ca/course.php?c=81772&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH641A,https://academic-calendar.wlu.ca/course.php?c=81730&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH641B,https://academic-calendar.wlu.ca/course.php?c=81731&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH641D,https://academic-calendar.wlu.ca/course.php?c=81732&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH641F,https://academic-calendar.wlu.ca/course.php?c=81733&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH641H,https://academic-calendar.wlu.ca/course.php?c=81777&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH641J,https://academic-calendar.wlu.ca/course.php?c=81785&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH641K,https://academic-calendar.wlu.ca/course.php?c=81822&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH643B,https://academic-calendar.wlu.ca/course.php?c=81734&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH643C,https://academic-calendar.wlu.ca/course.php?c=81735&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH643D,https://academic-calendar.wlu.ca/course.php?c=81824&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH644A,https://academic-calendar.wlu.ca/course.php?c=81770&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH645A,https://academic-calendar.wlu.ca/course.php?c=81818&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH645B,https://academic-calendar.wlu.ca/course.php?c=81823&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH648,https://academic-calendar.wlu.ca/course.php?c=81736&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH649,https://academic-calendar.wlu.ca/course.php?c=81737&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH652A,https://academic-calendar.wlu.ca/course.php?c=81740&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH652B,https://academic-calendar.wlu.ca/course.php?c=81741&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH652C,https://academic-calendar.wlu.ca/course.php?c=81815&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH652D,https://academic-calendar.wlu.ca/course.php?c=81816&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH656D,https://academic-calendar.wlu.ca/course.php?c=81739&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH661A,https://academic-calendar.wlu.ca/course.php?c=81742&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH661B,https://academic-calendar.wlu.ca/course.php?c=81743&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH662E,https://academic-calendar.wlu.ca/course.php?c=81744&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH663A,https://academic-calendar.wlu.ca/course.php?c=81745&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH663C,https://academic-calendar.wlu.ca/course.php?c=81799&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH663E,https://academic-calendar.wlu.ca/course.php?c=81800&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH663G,https://academic-calendar.wlu.ca/course.php?c=81746&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH663I,https://academic-calendar.wlu.ca/course.php?c=81747&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH663K,https://academic-calendar.wlu.ca/course.php?c=81748&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH663L,https://academic-calendar.wlu.ca/course.php?c=81749&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH663M,https://academic-calendar.wlu.ca/course.php?c=81773&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH663N,https://academic-calendar.wlu.ca/course.php?c=81784&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH663O,https://academic-calendar.wlu.ca/course.php?c=81792&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH663P,https://academic-calendar.wlu.ca/course.php?c=81793&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH663R,https://academic-calendar.wlu.ca/course.php?c=81755&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH663S,https://academic-calendar.wlu.ca/course.php?c=81794&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH663U,https://academic-calendar.wlu.ca/course.php?c=81795&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH663V,https://academic-calendar.wlu.ca/course.php?c=81796&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH663W,https://academic-calendar.wlu.ca/course.php?c=81789&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH663X,https://academic-calendar.wlu.ca/course.php?c=81790&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH663Y,https://academic-calendar.wlu.ca/course.php?c=81791&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH663Z,https://academic-calendar.wlu.ca/course.php?c=81798&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH664A,https://academic-calendar.wlu.ca/course.php?c=81809&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH664B,https://academic-calendar.wlu.ca/course.php?c=81808&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH664D,https://academic-calendar.wlu.ca/course.php?c=81750&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH664H,https://academic-calendar.wlu.ca/course.php?c=81751&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH664K,https://academic-calendar.wlu.ca/course.php?c=81752&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH664L,https://academic-calendar.wlu.ca/course.php?c=81774&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH664M,https://academic-calendar.wlu.ca/course.php?c=81786&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH664O,https://academic-calendar.wlu.ca/course.php?c=81807&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH664P,https://academic-calendar.wlu.ca/course.php?c=81805&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH664Q,https://academic-calendar.wlu.ca/course.php?c=81827&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH664R,https://academic-calendar.wlu.ca/course.php?c=82311&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH664S,https://academic-calendar.wlu.ca/course.php?c=82310&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH664T,https://academic-calendar.wlu.ca/course.php?c=81801&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH664U,https://academic-calendar.wlu.ca/course.php?c=82309&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH665B,https://academic-calendar.wlu.ca/course.php?c=81753&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH665C,https://academic-calendar.wlu.ca/course.php?c=81754&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH665I,https://academic-calendar.wlu.ca/course.php?c=81787&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH665J,https://academic-calendar.wlu.ca/course.php?c=81788&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH666D,https://academic-calendar.wlu.ca/course.php?c=81756&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH667E,https://academic-calendar.wlu.ca/course.php?c=81797&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH668,https://academic-calendar.wlu.ca/course.php?c=81757&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH669,https://academic-calendar.wlu.ca/course.php?c=81758&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH680A,https://academic-calendar.wlu.ca/course.php?c=81759&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH680E,https://academic-calendar.wlu.ca/course.php?c=81760&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH681,https://academic-calendar.wlu.ca/course.php?c=81761&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH697,https://academic-calendar.wlu.ca/course.php?c=81820&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH697,https://academic-calendar.wlu.ca/course.php?c=81821&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH698,https://academic-calendar.wlu.ca/course.php?c=81811&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH699,https://academic-calendar.wlu.ca/course.php?c=81812&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH740A,https://academic-calendar.wlu.ca/course.php?c=81781&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH741,https://academic-calendar.wlu.ca/course.php?c=81817&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH760,https://academic-calendar.wlu.ca/course.php?c=81802&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH760A,https://academic-calendar.wlu.ca/course.php?c=81762&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH760B,https://academic-calendar.wlu.ca/course.php?c=81763&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH760C,https://academic-calendar.wlu.ca/course.php?c=81764&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH760D,https://academic-calendar.wlu.ca/course.php?c=81765&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH761A,https://academic-calendar.wlu.ca/course.php?c=81766&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH761B,https://academic-calendar.wlu.ca/course.php?c=81767&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH761C,https://academic-calendar.wlu.ca/course.php?c=81768&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH761D,https://academic-calendar.wlu.ca/course.php?c=81769&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH761E,https://academic-calendar.wlu.ca/course.php?c=81776&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH761F,https://academic-calendar.wlu.ca/course.php?c=81779&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH761I,https://academic-calendar.wlu.ca/course.php?c=81803&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH761J,https://academic-calendar.wlu.ca/course.php?c=81810&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH761K,https://academic-calendar.wlu.ca/course.php?c=81804&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH765A,https://academic-calendar.wlu.ca/course.php?c=81782&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH765B,https://academic-calendar.wlu.ca/course.php?c=81783&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH768,https://academic-calendar.wlu.ca/course.php?c=81775&cal=3&d=3345&s=1194&y=94
Martin Luther University College,Martin Luther University College,TH780B,https://academic-calendar.wlu.ca/course.php?c=81771&cal=3&d=3345&s=1194&y=94
